id,x,y,cluster_id,text,
825851000000000000,-8.198447227,44.83216858,1,I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,
826041000000000000,9.350422859,-13.95720768,3,"Only 109 people out of 325,000 were detained and held for questioning. Big problems at airports were caused by Delta computer outage,.....",
826042000000000000,11.46452713,-9.863785744,3,protesters and the tears of Senator Schumer. Secretary Kelly said that all is going well with very few problems. MAKE AMERICA SAFE AGAIN!,
826044000000000000,-0.777714133,-12.9765625,0,There is nothing nice about searching for terrorists before they can enter our country. This was a big part of my campaign. Study the world!,
826060000000000000,-0.822012722,-12.93080807,0,"""If the ban were announced with a one week notice, the """"bad"""" would rush into our country during that week. A lot of bad """"dudes"""" out there!""",
826063000000000000,-3.615845442,38.16936493,0,I have made my decision on who I will nominate for The United States Supreme Court. It will be announced live on Tuesday at 8:00 P.M. (W.H.),
826073000000000000,0.662943959,-35.31070328,2,Where was all the outrage from Democrats and the opposition party (the media) when our jobs were fleeing our country?,
826175000000000000,-0.108954675,1.118398547,0,"The American dream is back. We’re going to create an environment for small business like we haven’t had in many, ma... https://t.co/Bh7SrNEgz1",
826230000000000000,37.81496811,8.756320953,0,The Democrats are delaying my cabinet picks for purely political reasons. They have nothing going but to obstruct. Now have an Obama A.G.,
826390000000000000,4.601505756,-16.39956474,3,Nancy Pelosi and Fake Tears Chuck Schumer held a rally  at the steps of The Supreme Court and mic did not work (a mess)-just like Dem party!,
826391000000000000,17.99783707,1.226341248,0,When will the Democrats give us our Attorney General and rest of Cabinet! They should be ashamed of themselves! No wonder D.C. doesn't work!,
826589000000000000,-0.191124439,26.74829102,0,Getting ready to deliver a VERY IMPORTANT DECISION!  8:00 P.M.,
826596000000000000,-46.84867859,15.33944511,1,Join me live from the @WhiteHouse.https://t.co/LHOs4nAaGl,
826638000000000000,-8.79088974,-26.99754333,3,"Hope you like my nomination of Judge Neil Gorsuch for the United States Supreme Court. He is a good and brilliant man, respected by all.",
826775000000000000,39.34305954,-2.298136473,0,"Everybody is arguing whether or not it is a BAN. Call it what you want, it is about keeping bad people (with bad intentions) out of country!",
826990000000000000,2.443105698,-10.32953072,3,Iran is rapidly taking over more and more of Iraq even after the U.S. has squandered three trillion dollars there. Obvious long ago!,
827003000000000000,37.91073608,-10.25220394,0,Do you believe it? The Obama Administration agreed to take thousands of illegal immigrants from Australia. Why? I will study this dumb deal!,
827113000000000000,8.419933319,-12.87156582,3,If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?,
827114000000000000,-7.067447662,-12.89391899,3,Congratulations to Rex Tillerson on being sworn in as our new Secretary of State. He will be a star!,
827116000000000000,-33.36611176,4.349599361,3,Attending Chief Ryan Owens' Dignified Transfer yesterday with my daughter Ivanka was my great honor. To a great and brave man - thank you!,
827118000000000000,7.390654564,-9.39385128,0,Iran has been formally PUT ON NOTICE for firing a ballistic missile.Should have been thankful for the terrible deal the U.S. made with them!,
827119000000000000,1.353507638,-7.511213303,2,Iran was on its last legs and ready to collapse until the U.S. came along and gave it a life-line in the form of the Iran Deal: $150 billion,
827207000000000000,-29.15315247,32.3134613,5,"Thank you, @Samsung! We would love to have you! https://t.co/r5nxC9oOA4",
827478000000000000,27.50692749,-17.52835846,3,"Yes, Arnold Schwarzenegger did a really bad job as Governor of California and even worse on the Apprentice...but at least he tried hard!",
827479000000000000,34.58327484,-13.52454281,0,"""Iran is playing with fire - they don't appreciate how """"kind"""" President Obama was to them. Not me!""",
827480000000000000,24.28617096,-28.19817734,3,Thank you to Prime Minister of Australia for telling the truth about our very civil conversation that FAKE NEWS media lied about. Very nice!,
827482000000000000,9.403076172,2.832421064,2,"Meeting with biggest business leaders this morning. Good jobs are coming back to U.S., health care and tax bills are being crafted NOW!",
827484000000000000,16.57257462,-9.943760872,2,"Professional anarchists, thugs and paid protesters are proving the point of the millions of people who voted to MAKE AMERICA GREAT AGAIN!",
827500000000000000,2.447490215,-12.79988003,3,A new radical Islamic terrorist has just attacked in Louvre Museum in Paris. Tourists were locked down. France on edge again. GET SMART U.S.,
827655000000000000,14.4488554,25.2191925,2,"""We must keep """"evil"""" out of our country!""",
827715000000000000,17.97755241,3.02509141,0,Countries charge U.S. companies taxes or tariffs while the U.S. charges them nothing or little.We should charge them SAME as they charge us!,
827864000000000000,21.35276985,-3.017761946,0,"When a country is no longer able to say who can, and who cannot , come in &amp, out, especially for reasons of safety &amp,.security - big trouble!",
827866000000000000,6.571681499,-7.222388268,0,"Interesting that certain Middle-Eastern countries agree with the ban. They know if certain people are allowed in it's death &amp, destruction!",
827867000000000000,8.370259285,-11.28817177,0,"The opinion of this so-called judge, which essentially takes law-enforcement away from our country, is ridiculous and will be overturned!",
827874000000000000,5.311653614,-28.51332664,3,"After being forced to apologize for its bad and inaccurate coverage of me after winning the election, the FAKE NEWS @nytimes is still lost!",
827886000000000000,-43.03226852,32.29020309,5,MAKE AMERICA GREAT AGAIN!,
827981000000000000,18.13340759,-1.530442834,0,"What is our country coming to when a judge can halt a Homeland Security travel ban and anyone, even with bad intentions, can come into U.S.?",
827996000000000000,17.83059883,-1.869576931,0,"Because the ban was lifted by a judge, many very bad and dangerous people may be pouring into our country. A terrible decision",
828025000000000000,-9.41127491,-31.63268852,3,"Why aren't the lawyers looking at and using the Federal Court decision in Boston, which is at conflict with ridiculous lift ban decision?",
828039000000000000,-10.17535877,43.20508957,1,Interview with @oreillyfactor on Fox Network - 4:00 P.M. (prior to Super Bowl). Enjoy!,
828043000000000000,17.25535202,-3.504577637,0,The judge opens up our country to potential terrorists and others that do not have our best interests at heart. Bad people are very happy!,
828342000000000000,18.13606453,-1.650037169,0,Just cannot  believe a judge would put our country in such peril. If something happens blame him and court system. People pouring in. Bad!,
828343000000000000,16.04344559,-2.310961008,0,I have instructed Homeland Security to check people coming into our country VERY CAREFULLY. The courts are making the job very difficult!,
828344000000000000,-9.271248817,43.70510864,1,I will be interviewed by @oreillyfactor at 4:00 P.M. (prior to the #SuperBowl Pre-game Show) on Fox Network. Enjoy!,
828375000000000000,-34.78736496,-7.623605728,0,Enjoy the #SuperBowl and then we continue: MAKE AMERICA GREAT AGAIN!,
828447000000000000,4.745582581,10.37438393,3,"What an amazing comeback and win by the Patriots. Tom Brady, Bob Kraft and Coach B are total winners. Wow!",
828574000000000000,20.00840378,-31.24055099,3,"Any negative polls are fake news, just like the CNN, ABC, NBC polls in the election. Sorry, people want border security and extreme vetting.",
828576000000000000,14.68472099,-29.93980408,3,"I call my own shots, largely based on an accumulation of data, and everyone knows it. Some FAKE NEWS media, in order to marginalize, lies!",
828641000000000000,-6.903261185,46.06263351,1,Will be interviewed on @oreillyfactor tonight at 8:00 P.M.,
828643000000000000,19.31192017,-11.71738625,0,"The failing @nytimes writes total fiction concerning me. They have gotten it wrong for two years, and now are making up stories &amp, sources!",
828749000000000000,-10.53267574,43.17171478,1,An extended interview from the Super Bowl with @oreillyfactor airs tonight at 8:00 P.M. Enjoy! https://t.co/kZdHqaNTVR,
828794000000000000,4.694829464,-28.5951767,0,The failing @nytimes was forced to apologize to its subscribers for the poor reporting it did on my election win. Now they are worse!,
828798000000000000,-3.501881123,-40.26076889,3,"The threat from radical Islamic terrorism is very real, just look at what is happening in Europe and the Middle-East. Courts must act fast!",
828937000000000000,41.69597244,-10.16156006,0,"I don't know Putin, have no deals in Russia, and the haters are going crazy - yet Obama can make a deal with Iran, #1in terror, no problem!",
828939000000000000,41.69551849,-10.16320419,0,"I don't know Putin, have no deals in Russia, and the haters are going crazy - yet Obama can make a deal with Iran, #1 in terror, no problem!",
829003000000000000,-25.95210838,9.550289154,1,"An honor having the National Sheriffs' Assoc. join me at the @WhiteHouse. Incredible men &amp, women who protect &amp, serv... https://t.co/1LkhbCNh8L",
829134000000000000,-3.730724812,-28.57154465,3,"It is a disgrace that my full Cabinet is still not in place, the longest such delay in the history of our country. Obstruction by Democrats!",
829300000000000000,36.32543182,-0.856788158,0,"If the U.S. does not win this case as it so obviously should, we can never have the security and safety to which we are entitled. Politics!",
829315000000000000,18.72228241,20.54065132,0,"I will be speaking at 9:00 A.M. today to Police Chiefs and Sheriffs and will be discussing the horrible, dangerous and wrong decision.......",
829350000000000000,-23.55046082,20.85061264,2,"Thank you to our great Police Chiefs &amp, Sheriffs for your leadership &amp, service. You have a true friend in the... https://t.co/Lysnv8ZR1h",
829357000000000000,29.18069649,-7.413551331,0,My daughter Ivanka has been treated so unfairly by @Nordstrom. She is a great person -- always pushing me to do the right thing! Terrible!,
829358000000000000,21.10388184,-29.71273994,3,'16 Fake News Stories Reporters Have Run Since Trump Won' https://t.co/0dHld5kiVc,
829385000000000000,16.64785194,-3.153870106,0,"Big increase in traffic into our country from certain areas, while our people are far more vulnerable, as we wait for what should be EASY D!",
829410000000000000,-28.12586594,-12.37192059,1,"Thank you Brian Krzanich, CEO of @Intel. A great investment ($7 BILLION) in American INNOVATION and JOBS!... https://t.co/oicfDsPKHQ",
829414000000000000,-0.386242956,-31.43134117,3,'Immigration Ban Is One Of Trump's Most Popular Orders So Far' https://t.co/wAelwuQ4BE,
